experiment_id,timestamp,hostname,os,wsl_status,experiment_name,git_commit,gpu,gpu_uuid,compute_capability,driver,cuda_runtime,cuda_toolkit,compiler,cmake_version,kernel,kernel_variant,dtype,M,N,K,warmup,iterations,seed,median_ms,p95_ms,min_ms,gflops,h2d_ms,d2h_ms,end_to_end_ms,end_to_end_gflops,latency_delta_ms,latency_delta_pct,throughput_delta_gflops,throughput_delta_pct,verification_status,max_abs_error,max_rel_error,status,cuda_errors,runtime_errors,environment_warnings,parent_experiment_id,baseline_experiment_id,optimization_description,notes
"EXP-000040","2026-08-30T19:53:10Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","matrix-fp32-1024","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",1024,1024,1024,20,100,42,0.298576012254,0.361947202682,0.230399996042,7192.41854625,1.09174400568,0.655728012323,2.03323197365,1056.19214917,null,null,null,null,"PASS",7.62939453125e-05,0.0113099813461,"PASS","","","NONE","","","",""
"EXP-000041","2026-08-30T19:54:08Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","matrix-fp16-1024","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","tensorcore","wmma_16x16x16","fp16",1024,1024,1024,20,100,42,0.428032010794,0.480033610761,0.415744006634,5017.10992133,0.590671986341,0.61913600564,1.77982401848,1206.5707765,null,null,null,null,"PASS",0.000171661376953,0.0375509262085,"PASS","","","NONE","","","",""
"EXP-000042","2026-08-30T19:54:09Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","matrix-fp16-1024","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_gemmex_tensorop","fp16",1024,1024,1024,20,100,42,0.120832003653,0.16404479593,0.113664001226,17772.474039,0.518288016319,0.582159996033,1.34835195541,1592.67292147,null,null,null,null,"PASS",0.000171661376953,0.0375509262085,"PASS","","","NONE","","","",""
"EXP-000043","2026-08-30T20:00:20Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","register64-1024-final-repeat-1","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",1024,1024,1024,20,200,42,1.03833603859,1.3000191927,0.754335999489,2068.19716179,1.17468798161,0.637551993132,2.92539203167,734.084056001,-1.15070390701,-52.5666015974,1087.18096229,110.821917399,"PASS",1.90734863281e-05,0.00544709955559,"PASS","","","NONE","EXP-000011","EXP-000007","Final repeatability measurement of the best custom FP32 kernel",""
"EXP-000044","2026-08-30T20:00:52Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","register64-1024-final-repeat-2","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",1024,1024,1024,20,200,42,1.03680002689,1.09992963076,0.750591993332,2071.26118084,1.07081598043,0.645936012268,2.6457760334,811.664940981,-1.15223991871,-52.6367698782,1090.24498134,111.134248536,"PASS",1.90734863281e-05,0.00544709955559,"PASS","","","NONE","EXP-000011","EXP-000007","Final repeatability measurement of the best custom FP32 kernel",""
"EXP-000045","2026-08-30T20:01:10Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","register64-1024-final-repeat-3","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",1024,1024,1024,20,200,42,1.04140794277,1.48321276903,0.755711972713,2062.09647517,1.17929601669,0.686639994383,2.82032001019,761.432617662,-1.14763200283,-52.4262704815,1081.08027566,110.200043201,"PASS",1.90734863281e-05,0.00544709955559,"PASS","","","NONE","EXP-000011","EXP-000007","Final repeatability measurement of the best custom FP32 kernel",""
"EXP-000046","2026-08-30T20:06:21Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","cuda-linkage-test","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",128,128,128,1,1,42,0.0727680027485,0.0727680027485,0.0727680027485,57.6393997578,0.168479993939,0.0936959981918,0.263552010059,15.914521005,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000047","2026-08-30T20:06:48Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","ld-debug-current","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",128,128,128,1,1,42,0.0806400030851,0.0806400030851,0.0806400030851,52.0126964228,0.290111988783,0.30297601223,0.502911984921,8.34003588255,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000048","2026-08-30T20:06:59Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","ld-wsl-test","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",128,128,128,1,1,42,0.0181760005653,0.0181760005653,0.0181760005653,230.760556203,0.228960007429,0.186143994331,0.478047996759,8.77381356774,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000049","2026-08-30T20:41:11Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","library-debug","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,4.60595178604,4.60595178604,4.60595178604,0.0142285466814,0.115327998996,0.0916479974985,0.320832014084,0.204268891891,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000050","2026-08-30T20:42:44Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","library-debug","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,3.80211210251,3.80211210251,3.80211210251,0.0172367353284,0.151199996471,0.107872001827,0.188511997461,0.347648960716,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000051","2026-08-30T20:42:49Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","library-debug","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,3.63417601585,3.63417601585,3.63417601585,0.0180332487238,0.280447989702,0.167328000069,0.461344003677,0.142054517838,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000052","2026-08-30T20:44:24Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","wsl-libcuda-only","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,3.48966407776,3.48966407776,3.48966407776,0.0187800311261,0.105663999915,0.0873920023441,0.174623996019,0.37529779122,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000053","2026-08-30T20:53:09Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","private-wsl-lib-test","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","NVIDIA-SMI has failed because it couldn't communicate with the NVIDIA driver. Make sure that the latest NVIDIA driver is installed and running.","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,3.5040640831,3.5040640831,3.5040640831,0.0187028542988,0.299744009972,0.130431994796,0.477151989937,0.137348269277,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000054","2026-08-30T20:57:54Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","wsl-libcuda-only","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,3.96185588837,3.96185588837,3.96185588837,0.0165417425183,0.104639999568,0.0576319992542,0.2165119946,0.302689927738,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000055","2026-08-30T20:58:01Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","ncu-wsl-real","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,942.686035156,942.686035156,942.686035156,6.95204952189e-05,0.133791998029,0.0773440003395,0.379552006721,0.172666719816,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000056","2026-08-30T21:03:08Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","wsl-natural-driver-fixed2","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,3.91680002213,3.91680002213,3.91680002213,0.0167320260493,0.0983040034771,0.0975999981165,0.209631994367,0.312624035267,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000057","2026-08-30T21:03:16Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","ncu-natural","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,926.267578125,926.267578125,926.267578125,7.07527733322e-05,0.284384012222,0.138495996594,0.559584021568,0.117115567053,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000058","2026-08-30T21:05:05Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","final-loader-check","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,4.66636800766,4.66636800766,4.66636800766,0.0140443273853,0.144032001495,0.0808959975839,0.254303991795,0.25770731925,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000059","2026-08-30T21:05:14Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","ncu-final","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",32,32,32,0,1,42,1173.14440918,1173.14440918,1173.14440918,5.58635403171e-05,0.422975987196,0.114271998405,0.502911984921,0.130313060665,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000060","2026-08-30T21:27:52Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",128,128,128,3,10,42,0.0214559994638,0.0715919978917,0.0122880004346,195.483972074,0.14587199688,0.117008000612,0.25961599499,16.1557996462,null,null,null,null,"PASS",2.86102294922e-06,0.000647974349671,"PASS","","","NONE","","","",""
"EXP-000061","2026-08-30T21:27:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",128,128,128,3,10,42,0.0122880004346,0.0203935996629,0.011264000088,341.33332126,0.149055995047,0.106463998556,0.248576000333,16.873326445,null,null,null,null,"PASS",2.86102294922e-06,0.000647974349671,"PASS","","","NONE","","","",""
"EXP-000062","2026-08-30T21:27:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",128,128,128,3,10,42,0.0131680001505,0.0392192009371,0.0122880004346,318.522475097,0.155728004873,0.113455999643,0.304848000407,13.7586731564,null,null,null,null,"PASS",2.86102294922e-06,0.000647974349671,"PASS","","","NONE","","","",""
"EXP-000063","2026-08-30T21:27:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",128,128,128,3,10,42,0.021375999786,0.0418815989047,0.0133760003373,196.215570827,0.138176001608,0.105264000595,0.288639992476,14.5312642369,null,null,null,null,"PASS",2.86102294922e-06,0.000647974349671,"PASS","","","NONE","","","",""
"EXP-000064","2026-08-30T21:27:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",128,128,128,3,10,42,0.0286560002714,0.0666624002159,0.0173119995743,146.367391132,0.120192002505,0.109424002469,0.232383996248,18.0490225993,null,null,null,null,"PASS",2.86102294922e-06,0.000647974349671,"PASS","","","NONE","","","",""
"EXP-000065","2026-08-30T21:27:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",128,128,128,3,10,42,0.0435199998319,0.138596795872,0.0338560007513,96.3764709605,0.128559999168,0.122432000935,0.295344009995,14.2014188812,null,null,null,null,"PASS",2.86102294922e-06,0.000647974349671,"PASS","","","NONE","","","",""
"EXP-000066","2026-08-30T21:27:54Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",128,128,128,3,10,42,0.0143360001966,0.116252802778,0.0102399997413,292.571424558,0.235104002059,0.155711993575,0.412607997656,10.1653482817,null,null,null,null,"PASS",2.86102294922e-06,0.000647974349671,"PASS","","","NONE","","","",""
"EXP-000067","2026-08-30T21:27:54Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",128,128,128,3,10,42,0.0645119994879,0.163788797706,0.0593920014799,65.015873532,0.183711998165,0.114175997674,0.312688007951,13.4137027751,null,null,null,null,"PASS",6.19888305664e-06,0.000195000195,"PASS","","","NONE","","","",""
"EXP-000068","2026-08-30T21:27:54Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_baseline_128","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",128,128,128,3,10,42,0.0147680002265,0.037222399842,0.00819199997932,284.012996728,0.105200000107,0.108320001513,0.207263998687,20.2365293855,null,null,null,null,"PASS",5.72204589844e-06,0.000923871994019,"PASS","","","NONE","","","",""
"EXP-000069","2026-08-30T21:27:55Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_odd_127x131x125","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",127,131,125,3,10,42,0.0189280007035,0.271331203729,0.011264000088,219.740587776,0.110336001962,0.109392002225,0.237296000123,17.5276869304,null,null,null,null,"PASS",2.86102294922e-06,0.000324225183571,"PASS","","","NONE","","","",""
"EXP-000070","2026-08-30T21:27:56Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_odd_127x131x125","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",127,131,125,3,10,42,0.019455999136,0.0265520006418,0.013088000007,213.777250448,0.10399999842,0.0963359996676,0.197456002235,21.0641862132,null,null,null,null,"PASS",2.86102294922e-06,0.000324225183571,"PASS","","","NONE","","","",""
"EXP-000071","2026-08-30T21:27:56Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_odd_127x131x125","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",127,131,125,3,10,42,0.01331199985,0.0598688002676,0.0122880004346,312.443663377,0.129167996347,0.114688001573,0.239087998867,17.3963144102,null,null,null,null,"PASS",2.86102294922e-06,0.000324225183571,"PASS","","","NONE","","","",""
"EXP-000072","2026-08-30T21:27:56Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_odd_127x131x125","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",127,131,125,3,10,42,0.021215999499,0.0479152008891,0.0143360001966,196.043085324,0.126592002809,0.106832001358,0.277024000883,15.0140420568,null,null,null,null,"PASS",2.86102294922e-06,0.000324225183571,"PASS","","","NONE","","","",""
"EXP-000073","2026-08-30T21:27:56Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_odd_127x131x125","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",127,131,125,3,10,42,0.0404480006546,0.211835195869,0.0174080003053,102.829557276,0.144751995802,0.109312001616,0.247359998524,16.8145618726,null,null,null,null,"PASS",2.86102294922e-06,0.000324225183571,"PASS","","","NONE","","","",""
"EXP-000074","2026-08-30T21:27:57Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","correctness_odd_127x131x125","ee26e3c309d59e863c857f663aa0f3cc3a45077a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",127,131,125,3,10,42,0.0393599998206,0.0788480002433,0.028511999175,105.672002514,0.10956799984,0.109215997159,0.265024006367,15.693861311,null,null,null,null,"PASS",2.86102294922e-06,0.000324225183571,"PASS","","","NONE","","","",""
